team1_rating,team2_rating,team1_form,team2_form,rating_difference,team1_home,team2_home,neutral_venue,team1_won_toss,toss_bat,format_test,format_odi,format_t20,weather_sunny,weather_cloudy,weather_overcast,weather_humid,pitch_batting_paradise,pitch_batting_friendly,pitch_balanced,pitch_bowling_friendly,pitch_green_seamer,pitch_spin_friendly,team1_won
72,70,2,16,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
85,82,1,8,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
70,65,11,19,5,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
85,65,17,17,20,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
80,68,10,13,12,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
78,68,8,19,10,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
85,65,17,0,20,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
81,78,18,18,3,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
65,81,10,4,-16,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
85,82,13,14,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
80,88,3,10,-8,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
72,82,8,0,-10,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
80,70,19,5,10,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
70,78,3,10,-8,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
82,68,20,8,14,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
85,80,1,9,5,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
85,82,14,16,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
80,81,1,20,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
81,70,12,11,11,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
81,85,3,8,-4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
65,78,19,15,-13,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
78,68,9,1,10,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
80,78,6,12,2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
81,80,5,3,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
78,88,17,3,-10,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
72,85,9,14,-13,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
72,78,1,9,-6,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
68,81,3,5,-13,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
80,78,18,14,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
80,65,0,7,15,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
78,70,19,17,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
81,68,7,5,13,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
70,88,12,18,-18,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
78,85,0,2,-7,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
70,82,0,4,-12,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
85,88,6,8,-3,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
78,80,12,14,-2,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
80,78,7,2,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
72,82,16,19,-10,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
88,81,16,0,7,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
81,65,3,9,16,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
82,80,18,10,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
70,81,16,8,-11,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
82,68,1,6,14,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
72,80,18,20,-8,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
72,85,3,4,-13,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
85,82,0,15,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
78,80,0,8,-2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
65,85,15,15,-20,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
68,82,4,11,-14,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
72,70,10,1,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1
85,81,7,10,4,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
72,85,10,19,-13,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
82,80,5,13,2,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
81,70,19,12,11,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
80,78,9,20,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
81,68,19,17,13,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
65,85,15,10,-20,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
72,78,19,6,-6,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
85,80,15,17,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
68,78,9,9,-10,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
72,78,5,2,-6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
85,81,13,3,4,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
70,80,7,20,-10,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
70,88,5,7,-18,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
80,72,3,2,8,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
85,80,1,7,5,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
72,65,7,11,7,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
70,80,18,12,-10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
80,70,9,15,10,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
81,70,12,11,11,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
81,65,1,10,16,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
68,81,12,0,-13,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
85,78,0,18,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
82,88,8,1,-6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
68,81,11,14,-13,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
82,78,11,14,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
72,85,7,13,-13,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
72,68,7,1,4,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
68,80,19,16,-12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
70,85,8,14,-15,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
78,68,15,8,10,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
65,72,20,3,-7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
80,70,8,0,10,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
82,80,13,4,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
78,80,16,4,-2,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
80,81,5,18,-1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
88,68,16,5,20,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
88,81,10,15,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
70,68,16,12,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
88,81,1,12,7,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
72,65,14,17,7,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
80,88,2,18,-8,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
81,65,2,16,16,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
80,81,0,10,-1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
80,85,8,10,-5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
68,82,14,6,-14,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
68,78,20,6,-10,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
81,82,14,6,-1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
88,65,4,14,23,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
78,82,3,16,-4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
82,85,2,5,-3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
68,81,19,0,-13,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
85,68,14,14,17,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,88,14,16,-8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
78,72,8,6,6,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
88,80,7,16,8,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
81,88,20,11,-7,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
82,78,11,18,4,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
81,65,8,15,16,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
82,80,19,11,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
81,78,13,7,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
82,81,10,9,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
68,80,7,19,-12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
81,70,6,14,11,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
81,70,0,10,11,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
70,68,15,16,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
81,80,3,17,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
65,78,14,15,-13,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
85,78,6,13,7,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
78,85,17,17,-7,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
88,65,19,2,23,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
85,72,16,2,13,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
70,82,4,16,-12,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
81,88,15,13,-7,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
82,78,5,17,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
88,68,0,15,20,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
85,81,3,11,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
81,68,4,13,13,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
85,80,1,0,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
80,70,7,13,10,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
68,72,7,20,-4,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
85,88,9,3,-3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
88,78,13,0,10,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
70,72,9,3,-2,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
78,82,9,20,-4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
88,68,3,13,20,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
80,85,18,2,-5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
88,85,17,16,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
72,65,12,12,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
82,72,1,2,10,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
80,81,20,4,-1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
85,70,5,2,15,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
72,88,1,15,-16,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
81,70,4,0,11,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
78,65,15,2,13,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
78,80,9,10,-2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
85,65,7,4,20,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
78,81,13,14,-3,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
85,88,2,16,-3,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
82,81,5,12,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
70,85,16,14,-15,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
70,82,2,10,-12,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
80,65,9,10,15,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
78,80,0,7,-2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
78,65,13,8,13,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
68,80,5,10,-12,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
65,85,1,19,-20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
78,68,12,8,10,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
85,70,4,13,15,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
88,70,3,16,18,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
72,85,17,4,-13,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
72,68,17,8,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
88,80,20,8,8,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
65,70,15,4,-5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
70,81,9,3,-11,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
85,68,4,15,17,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
81,82,20,20,-1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
88,68,17,18,20,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72,70,13,15,2,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
72,70,4,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
70,80,14,20,-10,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
82,68,10,1,14,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
80,72,8,8,8,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
81,88,9,8,-7,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
85,65,8,16,20,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
88,72,12,17,16,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
72,78,16,0,-6,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
68,80,10,2,-12,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
81,70,15,7,11,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
65,68,11,12,-3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
72,70,10,13,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
88,82,6,14,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
68,70,4,12,-2,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
78,88,11,20,-10,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
68,78,18,8,-10,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
78,65,8,14,13,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
82,65,9,5,17,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
78,70,0,13,8,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
70,82,18,6,-12,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
70,81,11,13,-11,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
68,78,5,10,-10,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
78,85,12,13,-7,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
68,70,4,12,-2,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
82,70,2,1,12,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
82,65,2,8,17,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
68,78,12,0,-10,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
72,82,18,15,-10,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
78,82,16,1,-4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
82,68,12,7,14,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
82,85,6,17,-3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
68,78,20,20,-10,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
88,82,8,10,6,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
70,68,5,12,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
68,82,6,8,-14,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
78,72,10,13,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
78,65,4,16,13,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
78,72,2,4,6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
70,81,0,14,-11,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
78,80,18,2,-2,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
68,70,14,8,-2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
68,80,20,6,-12,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
82,78,16,5,4,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
72,81,9,3,-9,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
78,70,17,7,8,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
65,88,10,1,-23,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
65,80,20,20,-15,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
88,72,12,9,16,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
88,78,16,14,10,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
80,81,9,6,-1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
80,72,10,1,8,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
78,65,5,8,13,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
70,68,3,14,2,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
88,81,10,6,7,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
72,65,7,4,7,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
78,72,17,19,6,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
78,85,8,10,-7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
78,88,1,5,-10,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
78,70,4,2,8,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
81,82,15,6,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
80,78,10,2,2,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
85,72,17,6,13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
65,80,4,9,-15,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
82,65,10,19,17,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
70,65,15,7,5,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
70,65,3,16,5,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
85,88,1,3,-3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
88,78,12,1,10,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
68,70,15,6,-2,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
65,85,5,14,-20,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
72,68,7,11,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
68,72,14,0,-4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
85,88,11,2,-3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
81,85,14,12,-4,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1
82,65,8,5,17,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
78,65,11,11,13,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
72,88,19,5,-16,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
72,82,6,11,-10,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
88,80,17,10,8,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
81,78,17,6,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
80,78,6,3,2,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
88,65,17,12,23,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
78,70,8,18,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
81,65,9,18,16,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
70,65,15,8,5,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
65,80,10,7,-15,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
81,85,2,20,-4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
72,81,14,3,-9,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1
88,70,10,11,18,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
78,70,10,19,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
78,70,15,2,8,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
72,82,11,13,-10,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
68,88,13,20,-20,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
72,68,19,11,4,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
80,72,5,16,8,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
65,80,12,20,-15,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
82,81,6,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
78,72,7,0,6,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
68,65,8,2,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
88,70,5,10,18,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
72,65,1,16,7,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
82,72,0,20,10,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
85,78,12,15,7,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
68,72,17,3,-4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
68,82,16,20,-14,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
81,85,9,15,-4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
81,70,1,0,11,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
85,88,2,8,-3,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
70,80,17,0,-10,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1
88,68,7,17,20,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
81,70,7,12,11,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
70,81,11,10,-11,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
72,81,1,19,-9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
72,82,18,6,-10,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
72,68,4,12,4,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
